Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,Year,Month,DayOfMonth,DayOfWeek,Month_sin,Month_cos,Season,lag1_Rainfall,lag1_Humidity3pm,roll3_Rainfall,TempRange,LocationCluster
AliceSprings,3.0,22.0,0.0,ESE,31.0,E,SE,11.0,13.0,38.0,17.0,1022.9,1019.7,1.0,14.0,21.3,No,2015,5,9,5,0.49999999999999994,-0.8660254037844387,Autumn,0.0,26.0,0.0,19.0,C2
Bendigo,12.4,14.8,0.6,NW,67.0,NW,W,30.0,35.0,68.0,57.0,1002.3,1004.5,8.0,14.7,13.7,No,2015,5,5,1,0.49999999999999994,-0.8660254037844387,Autumn,0.0,42.0,0.0,2.4000000000000004,C0
NorahHead,20.8,24.5,0.0,ENE,57.0,SSW,SSW,7.0,7.0,94.0,86.0,1017.6,1016.4,5.0,22.7,23.8,No,2015,2,20,4,0.8660254037844386,0.5000000000000001,Summer,0.0,78.0,0.0,3.6999999999999993,C1
Dartmoor,6.2,13.6,2.0,S,26.0,ENE,S,4.0,11.0,98.0,82.0,1021.8,1021.2,5.0,9.4,10.9,Yes,2016,9,12,0,-1.0,-1.8369701987210297e-16,Spring,1.0,74.0,17.999999999999996,7.3999999999999995,C3
Woomera,17.1,30.4,0.0,SSE,48.0,SSE,S,31.0,20.0,47.0,21.0,1009.3,1006.6,0.0,19.2,27.7,No,2013,1,9,2,0.49999999999999994,0.8660254037844387,Summer,0.8,5.0,0.26666666666666666,13.299999999999997,C2
Penrith,16.1,37.5,0.0,E,26.0,SW,NNE,4.0,13.0,87.0,19.0,1017.6,1015.2,5.0,21.3,34.9,No,2014,2,9,6,0.8660254037844386,0.5000000000000001,Summer,0.0,25.0,0.0,21.4,C0
Richmond,13.2,30.1,0.0,ENE,30.0,SSW,E,0.0,9.0,79.0,31.0,1020.4,1015.5,8.0,18.2,27.8,No,2011,2,24,3,0.8660254037844386,0.5000000000000001,Summer,0.0,49.0,0.5333333333333358,16.900000000000002,C0
Launceston,-0.5,15.1,0.6,SSE,20.0,E,SSE,4.0,7.0,91.0,52.0,1024.2,1023.6,8.0,2.9,14.5,No,2012,8,10,4,-0.8660254037844384,-0.5000000000000004,Winter,3.6,65.0,2.4,15.6,C0
Mildura,15.1,23.4,39.8,W,52.0,SW,WSW,26.0,24.0,88.0,58.0,1005.1,1011.5,7.0,15.4,21.1,Yes,2009,11,22,6,-0.5000000000000004,0.8660254037844384,Spring,2.6,89.0,0.8666666666666667,8.299999999999999,C2
Wollongong,14.5,23.5,0.2,NW,63.0,W,SW,17.0,33.0,39.0,23.0,1002.9,1003.3,8.0,19.8,22.7,No,2010,1,18,0,0.49999999999999994,0.8660254037844387,Summer,0.0,81.0,0.2,9.0,C1
SalmonGums,14.3,20.3,0.0,SE,35.0,E,ESE,11.0,17.0,66.0,55.0,1017.6,1015.2,5.0,17.1,19.5,No,2015,11,1,6,-0.5000000000000004,0.8660254037844384,Spring,0.0,33.0,0.8000000000000002,6.0,C2
Cobar,10.1,18.9,8.0,WSW,44.0,WNW,WSW,17.0,20.0,54.0,30.0,1011.9,1013.0,8.0,10.9,16.9,Yes,2016,10,17,0,-0.8660254037844386,0.5000000000000001,Spring,0.0,30.0,0.0,8.799999999999999,C2
PerthAirport,13.5,30.8,0.0,ESE,41.0,ESE,E,15.0,9.0,57.0,29.0,1021.1,1016.8,1.0,21.6,30.0,No,2012,3,28,2,1.0,6.123233995736766e-17,Autumn,0.0,36.0,0.0,17.3,C2
Cairns,22.0,31.4,0.0,SE,35.0,S,ESE,15.0,26.0,71.0,61.0,1014.4,1010.9,5.0,27.3,29.6,No,2016,4,12,1,0.8660254037844387,-0.49999999999999983,Autumn,2.0,63.0,7.20000000000001,9.399999999999999,C4
Williamtown,17.2,29.2,0.0,NE,37.0,SE,ESE,9.0,19.0,78.0,55.0,1010.8,1007.0,5.0,22.8,28.9,No,2010,12,15,2,-2.4492935982947064e-16,1.0,Summer,0.0,61.0,0.0,12.0,C1
Cobar,0.4,15.3,0.0,SSW,28.0,SW,SSW,9.0,15.0,75.0,39.0,1023.1,1020.9,2.0,8.4,13.8,No,2016,8,26,4,-0.8660254037844384,-0.5000000000000004,Winter,2.6,43.0,3.4666666666666646,14.9,C2
Albany,16.7,24.2,0.0,W,39.0,E,SE,17.0,31.0,59.0,61.0,1027.1,1023.0,1.0,20.2,21.8,No,2010,3,10,2,1.0,6.123233995736766e-17,Autumn,0.2,63.0,0.33333333333333215,7.5,C1
WaggaWagga,4.2,11.8,6.8,S,30.0,SE,S,13.0,13.0,78.0,67.0,1018.7,1015.5,7.0,7.9,11.4,Yes,2015,7,16,3,-0.4999999999999998,-0.8660254037844388,Winter,6.4,87.0,4.133333333333328,7.6000000000000005,C0
MountGinini,16.8,30.5,0.0,E,44.0,NE,NNW,7.0,7.0,46.0,29.0,1017.6,1015.2,5.0,23.4,28.8,No,2013,1,6,6,0.49999999999999994,0.8660254037844387,Summer,0.0,34.0,0.0,13.7,C1
MountGambier,8.5,13.5,1.6,WSW,24.0,NNW,WSW,7.0,13.0,97.0,82.0,1027.1,1025.6,7.0,10.1,11.9,Yes,2015,8,7,4,-0.8660254037844384,-0.5000000000000004,Winter,2.0,90.0,3.3333333333333273,5.0,C3
Cairns,24.8,32.4,77.8,E,31.0,SE,E,13.0,22.0,86.0,74.0,1009.2,1005.8,8.0,29.8,31.2,Yes,2017,1,11,2,0.49999999999999994,0.8660254037844387,Summer,3.2,89.0,15.866666666666676,7.599999999999998,C4
Darwin,24.0,29.7,0.0,ENE,41.0,E,NE,20.0,19.0,69.0,58.0,1010.5,1008.4,7.0,27.8,29.4,No,2012,5,8,1,0.49999999999999994,-0.8660254037844387,Autumn,0.0,51.0,0.0,5.699999999999999,C4
Sale,3.9,13.8,0.4,W,72.0,NNW,W,17.0,37.0,63.0,61.0,1005.3,1003.4,6.0,9.6,10.5,No,2009,6,9,1,1.2246467991473532e-16,-1.0,Winter,0.2,53.0,0.06666666666666667,9.9,C1
BadgerysCreek,19.2,31.4,0.0,ENE,31.0,NNE,NNE,4.0,9.0,77.0,49.0,1023.5,1019.9,5.0,23.8,29.6,No,2015,2,11,2,0.8660254037844386,0.5000000000000001,Summer,0.0,60.0,0.0,12.2,C0
MountGambier,7.6,28.1,0.0,SW,39.0,ENE,SW,6.0,22.0,60.0,38.0,1012.5,1009.5,5.0,18.3,26.7,No,2011,12,7,2,-2.4492935982947064e-16,1.0,Summer,0.0,48.0,0.0,20.5,C3
CoffsHarbour,20.0,27.3,0.0,SSE,26.0,WSW,ESE,6.0,15.0,81.0,70.0,1022.8,1021.8,7.0,24.8,25.9,No,2014,3,19,2,1.0,6.123233995736766e-17,Autumn,0.0,66.0,3.8999999999999804,7.300000000000001,C1
Hobart,10.8,18.7,0.2,W,83.0,WSW,S,11.0,22.0,51.0,48.0,1010.2,1015.5,6.0,14.0,16.0,No,2009,12,19,5,-2.4492935982947064e-16,1.0,Summer,33.8,51.0,13.999999999999995,7.899999999999999,C1
Cairns,19.0,31.4,0.0,NNE,33.0,ESE,N,11.0,24.0,59.0,70.0,1012.0,1007.8,0.0,27.7,28.5,No,2011,10,10,0,-0.8660254037844386,0.5000000000000001,Spring,0.0,71.0,0.0,12.399999999999999,C4
Moree,15.2,29.7,0.0,WNW,26.0,ENE,NNW,11.0,13.0,62.0,22.0,1012.3,1008.3,7.0,19.7,29.3,No,2013,4,15,0,0.8660254037844387,-0.49999999999999983,Autumn,0.0,31.0,0.0,14.5,C2
Richmond,10.9,16.8,3.4,S,57.0,SW,SSW,19.0,31.0,91.0,60.0,1018.2,1021.4,8.0,13.3,16.4,Yes,2015,5,22,4,0.49999999999999994,-0.8660254037844387,Autumn,0.2,40.0,0.8666666666666668,5.9,C0
CoffsHarbour,7.9,20.6,0.0,NE,28.0,NW,NE,11.0,17.0,60.0,50.0,1023.7,1020.4,1.0,16.7,19.0,No,2011,7,31,6,-0.4999999999999998,-0.8660254037844388,Winter,0.0,55.0,0.0,12.700000000000001,C1
Cairns,18.1,30.7,0.0,E,39.0,S,ESE,13.0,24.0,60.0,53.0,1014.3,1012.3,1.0,26.3,28.9,No,2014,10,9,3,-0.8660254037844386,0.5000000000000001,Spring,0.0,54.0,0.0,12.599999999999998,C4
PerthAirport,17.6,38.3,0.0,ENE,50.0,ENE,NNE,31.0,15.0,47.0,16.0,1014.3,1010.0,0.0,23.2,37.2,No,2012,3,9,4,1.0,6.123233995736766e-17,Autumn,0.0,27.0,0.0,20.699999999999996,C2
Cobar,26.5,42.1,0.0,ENE,44.0,NE,ENE,30.0,19.0,39.0,14.0,1009.7,1006.2,2.0,29.3,39.5,No,2013,1,4,4,0.49999999999999994,0.8660254037844387,Summer,0.0,9.0,0.0,15.600000000000001,C2
Darwin,21.0,29.6,0.0,ESE,35.0,E,ENE,26.0,17.0,73.0,53.0,1013.0,1010.8,7.0,22.9,28.8,No,2013,5,27,0,0.49999999999999994,-0.8660254037844387,Autumn,0.0,38.0,7.066666666666676,8.600000000000001,C4
NorahHead,8.8,17.7,0.0,W,30.0,WNW,W,9.0,9.0,58.0,49.0,1011.5,1010.0,5.0,12.4,17.0,No,2011,6,18,5,1.2246467991473532e-16,-1.0,Winter,1.8,47.0,6.800000000000004,8.899999999999999,C1
BadgerysCreek,3.8,16.8,0.2,SW,17.0,SW,N,0.0,7.0,100.0,64.0,1021.0,1015.1,5.0,6.8,16.0,No,2017,6,23,4,1.2246467991473532e-16,-1.0,Winter,0.0,55.0,0.06666666666666667,13.0,C0
Darwin,18.0,27.9,65.8,S,41.0,SSW,N,13.0,20.0,98.0,78.0,1007.3,1005.4,8.0,21.8,25.9,Yes,2017,4,12,2,0.8660254037844387,-0.49999999999999983,Autumn,23.4,95.0,8.200000000000022,9.899999999999999,C4
Canberra,10.8,23.4,0.0,SSW,43.0,SSE,NNW,17.0,28.0,47.0,34.0,1007.1,1006.4,3.0,15.2,22.0,No,2008,12,15,0,-2.4492935982947064e-16,1.0,Summer,0.0,47.0,20.0,12.599999999999998,C0
Uluru,22.2,39.1,0.0,ENE,41.0,E,E,26.0,22.0,14.0,8.0,1013.5,1009.0,7.0,29.9,37.7,No,2013,12,16,0,-2.4492935982947064e-16,1.0,Summer,0.0,9.0,0.0,16.900000000000002,C2
Cobar,17.1,28.7,0.0,WNW,43.0,ENE,ENE,15.0,15.0,45.0,32.0,1021.2,1016.9,7.0,20.1,26.7,No,2009,4,9,3,0.8660254037844387,-0.49999999999999983,Autumn,0.0,32.0,0.0,11.599999999999998,C2
Witchcliffe,6.1,20.6,0.0,WNW,43.0,NW,WNW,15.0,22.0,92.0,62.0,1017.4,1016.6,5.0,17.0,18.6,No,2015,9,29,1,-1.0,-1.8369701987210297e-16,Spring,0.0,62.0,0.06666666666665483,14.500000000000002,C1
SydneyAirport,8.5,13.4,0.0,WNW,41.0,S,WNW,20.0,17.0,80.0,70.0,1016.7,1013.8,7.0,11.1,12.7,No,2015,7,16,3,-0.4999999999999998,-0.8660254037844388,Winter,0.0,44.0,1.4666666666666617,4.9,C1
Townsville,16.6,25.5,0.0,NE,30.0,SE,NE,13.0,22.0,69.0,57.0,1019.2,1015.4,3.0,21.3,24.4,No,2011,7,18,0,-0.4999999999999998,-0.8660254037844388,Winter,0.4,57.0,0.3333333333333333,8.899999999999999,C4
WaggaWagga,6.2,12.8,8.0,W,56.0,W,W,26.0,31.0,88.0,67.0,1016.4,1017.3,8.0,9.1,11.9,Yes,2014,6,25,2,1.2246467991473532e-16,-1.0,Winter,4.2,95.0,1.799999999999996,6.6000000000000005,C0
Penrith,19.0,27.9,3.0,N,31.0,N,N,4.0,13.0,98.0,61.0,1017.6,1015.2,5.0,20.9,25.8,Yes,2014,3,23,6,1.0,6.123233995736766e-17,Autumn,0.0,45.0,0.19999999999999998,8.899999999999999,C0
MelbourneAirport,9.6,22.9,0.0,SW,37.0,WSW,WSW,17.0,17.0,66.0,43.0,1023.9,1021.8,7.0,14.3,21.8,No,2010,3,23,1,1.0,6.123233995736766e-17,Autumn,0.0,40.0,0.19999999999999998,13.299999999999999,C1
PerthAirport,5.0,22.8,0.0,SE,31.0,N,SE,4.0,11.0,68.0,39.0,1026.8,1025.4,0.0,12.4,22.5,No,2017,6,7,2,1.2246467991473532e-16,-1.0,Winter,0.0,13.0,0.0,17.8,C2
Darwin,23.9,32.4,2.0,E,39.0,SE,E,19.0,17.0,84.0,53.0,1009.9,1006.6,7.0,26.7,31.7,Yes,2010,4,19,0,0.8660254037844387,-0.49999999999999983,Autumn,3.6,61.0,1.2,8.5,C4
Adelaide,18.3,31.5,0.0,ESE,50.0,ENE,NNE,19.0,17.0,26.0,12.0,1007.8,1005.5,5.0,21.7,30.1,No,2008,11,25,1,-0.5000000000000004,0.8660254037844384,Spring,0.0,26.0,1.6666666666666667,13.2,C0
SalmonGums,-0.3,15.6,0.2,NW,20.0,NW,S,11.0,7.0,80.0,52.0,1017.6,1015.2,5.0,9.1,14.8,No,2012,7,27,4,-0.4999999999999998,-0.8660254037844388,Winter,2.0,55.0,1.6666666666666667,15.9,C2
Portland,11.1,15.8,0.4,SE,44.0,SE,SE,19.0,26.0,64.0,62.0,1022.1,1020.7,8.0,12.2,14.3,No,2010,11,29,0,-0.5000000000000004,0.8660254037844384,Spring,11.0,67.0,6.733333333333333,4.700000000000001,C3
Albany,10.3,17.2,0.2,W,39.0,NNE,NNW,9.0,7.0,80.0,91.0,1008.4,1000.7,2.0,12.2,12.2,No,2013,7,16,1,-0.4999999999999998,-0.8660254037844388,Winter,0.0,75.0,1.1333333333333315,6.899999999999999,C1
WaggaWagga,6.6,28.1,0.0,WNW,44.0,NNE,W,2.0,30.0,57.0,11.0,1019.7,1017.4,1.0,18.5,26.7,No,2009,10,23,4,-0.8660254037844386,0.5000000000000001,Spring,0.0,19.0,0.0,21.5,C0
AliceSprings,19.9,35.8,0.0,ESE,39.0,E,SE,24.0,15.0,15.0,8.0,1010.6,1005.5,4.0,26.9,34.6,No,2010,1,4,0,0.49999999999999994,0.8660254037844387,Summer,0.0,18.0,0.0,15.899999999999999,C2
Perth,19.9,30.7,0.0,SW,44.0,S,W,9.0,15.0,52.0,44.0,1008.3,1006.6,0.0,24.8,30.1,No,2010,12,28,1,-2.4492935982947064e-16,1.0,Summer,0.0,25.0,0.0,10.8,C0
Katherine,7.7,26.7,0.0,ESE,39.0,SE,ESE,19.0,17.0,27.0,16.0,1020.4,1016.1,0.0,16.4,25.8,No,2015,7,18,5,-0.4999999999999998,-0.8660254037844388,Winter,0.0,38.0,0.0,19.0,C4
NorahHead,13.8,23.2,0.0,NNE,28.0,WSW,NE,9.0,20.0,70.0,58.0,1022.7,1019.6,5.0,18.3,22.4,No,2010,4,14,2,0.8660254037844387,-0.49999999999999983,Autumn,0.0,64.0,0.0,9.399999999999999,C1
Moree,20.3,35.8,0.0,NNE,48.0,NNE,N,30.0,6.0,42.0,18.0,1018.8,1014.9,2.0,24.7,34.3,No,2014,11,9,6,-0.5000000000000004,0.8660254037844384,Spring,0.0,21.0,0.3333333333333357,15.499999999999996,C2
Woomera,13.9,28.3,0.0,S,43.0,S,SSW,20.0,30.0,64.0,46.0,1017.6,1014.4,1.0,17.7,25.6,No,2012,2,11,5,0.8660254037844386,0.5000000000000001,Summer,0.0,43.0,0.0,14.4,C2
Woomera,14.2,29.5,0.0,SSE,44.0,ESE,SSE,28.0,24.0,36.0,13.0,1021.2,1017.4,1.0,19.9,27.4,No,2011,12,2,4,-2.4492935982947064e-16,1.0,Summer,0.0,14.0,0.26666666666666666,15.3,C2
Albury,19.3,29.1,0.0,SSE,35.0,NE,N,15.0,24.0,60.0,72.0,1014.6,1009.9,8.0,23.2,23.4,No,2010,12,25,5,-2.4492935982947064e-16,1.0,Summer,0.0,33.0,0.0,9.8,C0
Townsville,20.1,27.8,0.0,ENE,33.0,SSW,NE,20.0,24.0,51.0,50.0,1017.5,1014.4,4.0,22.9,26.5,No,2016,6,25,5,1.2246467991473532e-16,-1.0,Winter,0.0,58.0,0.0,7.699999999999999,C4
Brisbane,13.7,22.3,0.0,E,24.0,SW,E,6.0,13.0,74.0,76.0,1019.4,1017.2,6.0,18.1,19.4,No,2010,5,28,4,0.49999999999999994,-0.8660254037844387,Autumn,0.0,62.0,1.2000000000000024,8.600000000000001,C0
Launceston,2.3,14.1,0.0,SSE,41.0,SSE,SSE,17.0,17.0,44.0,27.0,1016.3,1014.2,8.0,10.3,13.1,No,2015,9,22,1,-1.0,-1.8369701987210297e-16,Spring,0.0,81.0,0.0,11.8,C0
CoffsHarbour,14.4,21.7,0.0,SW,43.0,SW,S,26.0,28.0,58.0,53.0,1016.5,1015.3,6.0,18.3,21.2,No,2010,6,1,1,1.2246467991473532e-16,-1.0,Winter,0.0,51.0,1.399999999999981,7.299999999999999,C1
Darwin,27.6,31.9,0.4,WNW,41.0,W,WNW,17.0,28.0,73.0,63.0,1008.0,1006.0,3.0,30.1,31.6,No,2013,3,6,2,1.0,6.123233995736766e-17,Autumn,13.4,62.0,13.20000000000001,4.299999999999997,C4
Bendigo,-0.2,15.5,0.0,WNW,24.0,SW,WSW,7.0,13.0,56.0,31.0,1023.7,1021.1,0.0,10.6,14.5,No,2009,9,14,0,-1.0,-1.8369701987210297e-16,Spring,0.6,48.0,0.19999999999999998,15.7,C0
Canberra,12.5,29.4,6.8,NW,39.0,NW,NNW,0.0,20.0,74.0,20.0,1013.7,1011.4,6.0,17.5,27.2,Yes,2017,2,2,3,0.8660254037844386,0.5000000000000001,Summer,0.6,91.0,0.20000000000000354,16.9,C0
Sydney,18.4,24.8,0.0,E,30.0,ESE,E,7.0,19.0,54.0,54.0,1018.8,1016.6,4.0,21.8,23.5,No,2013,1,3,3,0.49999999999999994,0.8660254037844387,Summer,0.0,61.0,0.0,6.400000000000002,C1
Watsonia,21.3,30.3,0.0,N,48.0,SW,SW,15.0,19.0,67.0,44.0,1011.0,1009.0,6.0,22.2,28.2,No,2010,2,21,6,0.8660254037844386,0.5000000000000001,Summer,0.0,28.0,0.0,9.0,C0
Bendigo,22.6,41.6,0.0,N,74.0,ENE,N,19.0,24.0,64.0,25.0,1012.7,1007.4,5.0,25.4,40.6,No,2017,2,9,3,0.8660254037844386,0.5000000000000001,Summer,0.0,37.0,8.133333333333328,19.0,C0
Watsonia,13.6,16.8,0.2,SSW,56.0,SW,SSW,22.0,31.0,100.0,53.0,1017.1,1021.8,7.0,13.6,15.8,No,2015,10,26,0,-0.8660254037844386,0.5000000000000001,Spring,0.0,21.0,0.0,3.200000000000001,C0
NorahHead,16.9,23.4,0.0,SSE,37.0,WSW,SSW,9.0,13.0,76.0,72.0,1015.4,1015.4,5.0,20.1,21.6,No,2015,2,4,2,0.8660254037844386,0.5000000000000001,Summer,23.4,65.0,8.600000000000003,6.5,C1
WaggaWagga,-2.6,12.5,0.0,W,22.0,ENE,W,7.0,11.0,72.0,44.0,1028.9,1025.4,0.0,4.4,11.8,No,2012,7,31,1,-0.4999999999999998,-0.8660254037844388,Winter,0.0,42.0,1.266666666666662,15.1,C0
Albury,14.1,20.9,0.0,ENE,22.0,SSW,E,11.0,9.0,69.0,82.0,1012.2,1010.4,8.0,17.2,18.1,No,2008,12,17,2,-2.4492935982947064e-16,1.0,Summer,0.0,28.0,1.799999999999999,6.799999999999999,C0
Woomera,2.3,15.6,0.0,WSW,41.0,NW,WSW,13.0,20.0,59.0,48.0,1019.5,1016.9,3.0,6.8,14.5,No,2010,6,29,1,1.2246467991473532e-16,-1.0,Winter,0.0,31.0,0.19999999999999998,13.3,C2
Cairns,18.0,27.1,0.0,SE,48.0,SSE,ESE,28.0,28.0,54.0,47.0,1019.1,1016.2,1.0,22.4,25.4,No,2011,8,24,2,-0.8660254037844384,-0.5000000000000004,Winter,0.2,47.0,0.06666666666666667,9.100000000000001,C4
PearceRAAF,6.5,19.9,2.4,WSW,33.0,N,W,13.0,15.0,90.0,53.0,1019.9,1019.7,8.0,10.7,18.9,Yes,2017,5,22,0,0.49999999999999994,-0.8660254037844387,Autumn,15.0,61.0,6.199999999999998,13.399999999999999,C2
Mildura,22.1,37.4,0.4,W,74.0,WNW,NW,13.0,20.0,69.0,30.0,1009.5,1006.2,1.0,24.7,35.7,No,2010,1,1,4,0.49999999999999994,0.8660254037844387,Summer,0.0,31.0,0.0,15.299999999999997,C2
PerthAirport,14.6,31.7,0.0,W,37.0,ESE,WSW,17.0,22.0,49.0,35.0,1017.5,1014.6,4.0,21.4,30.0,No,2009,1,14,2,0.49999999999999994,0.8660254037844387,Summer,0.0,37.0,0.0,17.1,C2
Watsonia,4.8,17.5,0.4,N,44.0,N,N,22.0,24.0,84.0,68.0,1006.5,1005.0,7.0,12.4,15.6,No,2009,6,29,0,1.2246467991473532e-16,-1.0,Winter,0.2,63.0,1.5333333333333334,12.7,C0
MelbourneAirport,9.8,17.4,3.0,N,70.0,NNE,N,22.0,43.0,79.0,45.0,1018.2,1010.4,7.0,10.1,16.8,Yes,2009,8,20,3,-0.8660254037844384,-0.5000000000000004,Winter,0.0,35.0,1.666666666666667,7.599999999999998,C1
GoldCoast,12.8,23.5,0.0,SSE,41.0,WNW,WNW,15.0,13.0,62.0,34.0,1023.0,1018.9,5.0,19.5,23.2,No,2016,8,13,5,-0.8660254037844384,-0.5000000000000004,Winter,2.0,59.0,0.6666666666666572,10.7,C1
Albury,5.8,20.4,3.2,WNW,43.0,WSW,WSW,11.0,22.0,62.0,32.0,1015.4,1015.9,8.0,11.8,19.4,Yes,2013,12,6,4,-2.4492935982947064e-16,1.0,Summer,29.4,60.0,9.800000000000002,14.599999999999998,C0
Moree,5.1,26.9,0.0,NNW,30.0,NE,NE,17.0,11.0,23.0,9.0,1019.5,1015.3,0.0,20.4,26.4,No,2009,9,30,2,-1.0,-1.8369701987210297e-16,Spring,0.0,16.0,0.0,21.799999999999997,C2
WaggaWagga,13.2,16.3,7.6,WNW,65.0,NW,WSW,22.0,33.0,89.0,73.0,1007.4,1008.5,8.0,14.2,15.8,Yes,2016,5,10,1,0.49999999999999994,-0.8660254037844387,Autumn,46.6,78.0,29.599999999999994,3.1000000000000014,C0
Uluru,18.6,36.6,0.0,SSE,41.0,E,N,19.0,9.0,45.0,26.0,1008.3,1003.9,1.0,26.9,34.7,No,2016,12,16,4,-2.4492935982947064e-16,1.0,Summer,6.8,44.0,2.2666666666666666,18.0,C2
MountGinini,5.0,21.0,0.0,W,43.0,WSW,W,20.0,13.0,48.0,69.0,1017.6,1015.2,5.0,11.6,10.1,No,2009,1,18,6,0.49999999999999994,0.8660254037844387,Summer,0.0,70.0,0.0,16.0,C1
SydneyAirport,14.3,16.8,0.0,S,41.0,SSW,S,26.0,20.0,69.0,56.0,1029.6,1029.0,7.0,14.9,15.6,No,2011,9,2,4,-1.0,-1.8369701987210297e-16,Spring,0.0,61.0,0.0,2.5,C1
MountGinini,7.9,19.6,0.0,NW,37.0,NW,NW,15.0,15.0,74.0,69.0,1017.6,1015.2,5.0,13.5,17.7,No,2011,2,10,3,0.8660254037844386,0.5000000000000001,Summer,0.0,71.0,0.20000000000000473,11.700000000000001,C1
Canberra,15.4,28.4,0.0,ENE,33.0,SSE,NE,9.0,15.0,85.0,31.0,1022.4,1018.6,8.0,16.8,27.3,No,2007,11,25,6,-0.5000000000000004,0.8660254037844384,Spring,0.4,57.0,8.866666666666665,12.999999999999998,C0
MountGambier,5.1,15.9,1.0,N,43.0,N,NNW,24.0,20.0,79.0,46.0,1017.8,1014.5,1.0,8.5,15.6,No,2010,8,22,6,-0.8660254037844384,-0.5000000000000004,Winter,10.0,52.0,8.799999999999999,10.8,C3
GoldCoast,22.9,32.5,73.2,S,48.0,NNW,NNE,15.0,31.0,79.0,71.0,1011.4,1007.7,5.0,27.3,29.4,Yes,2011,3,3,3,1.0,6.123233995736766e-17,Autumn,5.0,63.0,1.6666666666666619,9.600000000000001,C1
NorahHead,16.5,24.6,1.0,NE,50.0,NNE,ENE,11.0,24.0,80.0,53.0,1021.1,1017.7,5.0,18.2,23.7,No,2016,12,19,0,-2.4492935982947064e-16,1.0,Summer,0.0,70.0,9.400000000000004,8.100000000000001,C1
Townsville,24.9,29.0,0.0,ENE,33.0,E,NE,17.0,20.0,65.0,66.0,1013.4,1010.7,7.0,27.0,27.2,No,2013,11,13,2,-0.5000000000000004,0.8660254037844384,Spring,0.0,66.0,0.0,4.100000000000001,C4
MelbourneAirport,3.6,15.4,0.0,N,69.0,N,NNE,31.0,31.0,75.0,56.0,1020.0,1014.8,8.0,10.7,13.5,No,2015,9,6,6,-1.0,-1.8369701987210297e-16,Spring,0.0,57.0,1.2666666666666666,11.8,C1
Bendigo,19.1,27.5,2.8,SW,35.0,E,ENE,6.0,6.0,99.0,77.0,997.7,995.4,8.0,19.6,24.4,Yes,2014,2,15,5,0.8660254037844386,0.5000000000000001,Summer,0.0,30.0,0.0,8.399999999999999,C0
Cairns,16.8,28.4,0.0,SE,35.0,ESE,ESE,13.0,19.0,64.0,44.0,1017.0,1013.8,1.0,23.3,27.6,No,2010,6,9,2,1.2246467991473532e-16,-1.0,Winter,0.0,46.0,0.0,11.599999999999998,C4
MountGambier,8.1,16.3,0.2,SSE,37.0,SSE,S,15.0,17.0,78.0,63.0,1022.5,1021.4,8.0,12.8,15.2,No,2013,11,15,4,-0.5000000000000004,0.8660254037844384,Spring,0.0,64.0,1.1333333333333309,8.200000000000001,C3
Sale,9.1,13.5,40.6,SSE,35.0,WNW,SSE,13.0,22.0,80.0,73.0,1018.1,1019.0,6.0,9.6,12.2,Yes,2013,6,18,1,1.2246467991473532e-16,-1.0,Winter,7.6,89.0,5.733333333333331,4.4,C1
Albury,16.9,30.9,10.6,SW,24.0,SE,S,11.0,9.0,86.0,43.0,1016.5,1014.1,1.0,20.2,29.7,Yes,2015,2,15,6,0.8660254037844386,0.5000000000000001,Summer,0.2,96.0,3.3333333333333335,14.0,C0
AliceSprings,19.4,30.4,0.0,E,41.0,SE,E,19.0,22.0,12.0,17.0,1014.6,1011.7,7.0,25.0,30.3,No,2009,12,13,6,-2.4492935982947064e-16,1.0,Summer,0.0,16.0,3.6666666666666665,11.0,C2
Richmond,6.0,24.1,0.0,NE,20.0,WSW,E,2.0,6.0,94.0,35.0,1017.3,1010.5,2.0,11.3,23.6,No,2014,9,1,0,-1.0,-1.8369701987210297e-16,Spring,0.0,48.0,0.19999999999999998,18.1,C0
Albury,11.2,22.5,10.6,SSE,43.0,WSW,SW,24.0,17.0,47.0,32.0,1009.4,1009.7,8.0,15.5,21.0,Yes,2008,12,19,4,-2.4492935982947064e-16,1.0,Summer,16.8,65.0,8.399999999999999,11.3,C0
Watsonia,9.8,17.8,2.0,W,59.0,W,SW,17.0,22.0,82.0,60.0,1012.0,1013.8,6.0,11.8,14.1,Yes,2014,10,7,1,-0.8660254037844386,0.5000000000000001,Spring,0.0,49.0,0.06666666666667022,8.0,C0
Cairns,22.9,32.6,0.0,SE,37.0,S,ESE,15.0,26.0,66.0,58.0,1016.5,1013.2,1.0,28.3,31.2,No,2016,3,29,1,1.0,6.123233995736766e-17,Autumn,0.0,50.0,0.13333333333334282,9.700000000000003,C4
Penrith,4.0,15.8,0.2,SSE,52.0,NE,S,2.0,30.0,98.0,86.0,1017.6,1015.2,5.0,8.5,15.3,No,2011,8,19,4,-0.8660254037844384,-0.5000000000000004,Winter,11.2,36.0,3.733333333333333,11.8,C0
